,ID,Name,Parameter,Language,Frequency,Confidence,References
55,83A,No dominant order,Order of Object and Verb,Wardaman,,,Merlan 1994
56,84A,No dominant order,"Order of Object, Oblique, and Verb",Wardaman,,,Merlan 1994
57,85A,Postpositions,Order of Adposition and Noun Phrase,Wardaman,,,Merlan 1994
58,86A,No dominant order,Order of Genitive and Noun,Wardaman,,,Merlan 1994
59,87A,Noun-Adjective,Order of Adjective and Noun,Wardaman,,,Merlan 1994
60,88A,Demonstrative-Noun,Order of Demonstrative and Noun,Wardaman,,,Merlan 1994
61,89A,Numeral-Noun,Order of Numeral and Noun,Wardaman,,,Merlan 1994
62,93A,Not initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Wardaman,,,Merlan 1994
63,95A,Other,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Wardaman,,,
64,96A,Other,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Wardaman,,,
65,97A,Other,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Wardaman,,,
66,98A,Ergative - absolutive,Alignment of Case Marking of Full Noun Phrases,Wardaman,,,Merlan 1994
67,99A,Ergative - absolutive,Alignment of Case Marking of Pronouns,Wardaman,,,Merlan 1994
68,100A,Accusative,Alignment of Verbal Person Marking,Wardaman,,,Merlan 1994
69,101A,Subject affixes on verb,Expression of Pronominal Subjects,Wardaman,,,Merlan 1994
70,102A,Both the A and P arguments,Verbal Person Marking,Wardaman,,,Merlan 1994
71,103A,Zero in all 3sg forms,Third Person Zero of Verbal Person Marking,Wardaman,,,Merlan 1994
72,104A,A and P are fused,Order of Person Markers on the Verb,Wardaman,,,Merlan 1994
73,105A,Secondary-object construction,Ditransitive Constructions: The Verb 'Give',Wardaman,,,Merlan 1994
74,107A,Absent,Passive Constructions,Wardaman,,,Merlan 1994
75,108A,Oblique patient,Antipassive Constructions,Wardaman,,,Merlan 1994
76,108B,productive,Productivity of the Antipassive Construction,Wardaman,,,Merlan 1994
77,109A,No applicative construction,Applicative Constructions,Wardaman,,,Merlan 1994
78,109B,No applicative construction,Other Roles of Applied Objects,Wardaman,,,
79,111A,Compound but no morphological,Nonperiphrastic Causative Constructions,Wardaman,,,Merlan 1994
80,112A,Negative particle,Negative Morphemes,Wardaman,,,Merlan 1994
81,113A,Symmetric,Symmetric and Asymmetric Standard Negation,Wardaman,,,Merlan 1994
82,114A,Non-assignable,Subtypes of Asymmetric Standard Negation,Wardaman,,,Merlan 1994
83,122A,Gap,Relativization on Subjects,Wardaman,,,Merlan 1994
84,125A,Deranked,Purpose Clauses,Wardaman,,,Merlan 1994
85,126A,Deranked,'When' Clauses,Wardaman,,,Merlan 1994
86,127A,Balanced,Reason Clauses,Wardaman,,,Merlan 1994
87,129A,Different,Hand and Arm,Wardaman,,,Merlan 1994
88,130A,Different,Finger and Hand,Wardaman,,,Merlan 1994
89,136A,No M-T pronouns,M-T Pronouns,Wardaman,,,Merlan 1994
90,136B,No m in first person singular,M in First Person Singular,Wardaman,,,Merlan 1994
91,137A,No N-M pronouns,N-M Pronouns,Wardaman,,,Merlan 1994
92,137B,No m in second person singular,M in Second Person Singular,Wardaman,,,Merlan 1994
93,143A,NegV,Order of Negative Morpheme and Verb,Wardaman,,,Merlan 1994
94,143E,NegV,Preverbal Negative Morphemes,Wardaman,,,Merlan 1994
95,143F,None,Postverbal Negative Morphemes,Wardaman,,,Merlan 1994
96,143G,None,Minor morphological means of signaling negation,Wardaman,,,Merlan 1994
97,144A,Other,"Position of Negative Word With Respect to Subject, Object, and Verb",Wardaman,,,Merlan 1994
98,144B,Immed preverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Wardaman,,,Merlan 1994
