,ID,Name,Parameter,Language,Frequency,Confidence,References
90,94A,Initial subordinator word,Order of Adverbial Subordinator and Clause,Vietnamese,,,Thompson 1965
91,95A,VO and Prepositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Vietnamese,,,
92,96A,VO and NRel,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Vietnamese,,,
93,97A,VO and NAdj,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Vietnamese,,,
94,98A,Neutral,Alignment of Case Marking of Full Noun Phrases,Vietnamese,,,Thompson 1991
95,99A,Neutral,Alignment of Case Marking of Pronouns,Vietnamese,,,Thompson 1991
96,100A,Neutral,Alignment of Verbal Person Marking,Vietnamese,,,Thompson 1965
97,101A,Optional pronouns in subject position,Expression of Pronominal Subjects,Vietnamese,,,Thompson 1965
98,102A,No person marking,Verbal Person Marking,Vietnamese,,,Thompson 1965
99,103A,No person marking,Third Person Zero of Verbal Person Marking,Vietnamese,,,Thompson 1965
100,104A,A and P do not or do not both occur on the verb,Order of Person Markers on the Verb,Vietnamese,,,Thompson 1965
101,105A,Double-object construction,Ditransitive Constructions: The Verb 'Give',Vietnamese,,,Nguyen 1997
102,106A,Distinct from reflexive,Reciprocal Constructions,Vietnamese,,,Bystrov and Stankevich 2007
103,107A,Present,Passive Constructions,Vietnamese,,,Thompson 1965
104,108A,No antipassive,Antipassive Constructions,Vietnamese,,,Thompson 1965
105,108B,no antipassive,Productivity of the Antipassive Construction,Vietnamese,,,Thompson 1965
106,109A,No applicative construction,Applicative Constructions,Vietnamese,,,Thompson 1965
107,109B,No applicative construction,Other Roles of Applied Objects,Vietnamese,,,
108,110A,Both,Periphrastic Causative Constructions,Vietnamese,,,Thompson 1965
109,111A,Compound but no morphological,Nonperiphrastic Causative Constructions,Vietnamese,,,Thompson 1965
110,112A,"Negative word, unclear if verb or particle",Negative Morphemes,Vietnamese,,,Vu'ong-Gia-Thuy 1975
111,113A,Symmetric,Symmetric and Asymmetric Standard Negation,Vietnamese,,,Thompson 1965
112,114A,Non-assignable,Subtypes of Asymmetric Standard Negation,Vietnamese,,,Thompson 1965
113,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Vietnamese,,,Nguyen 1997
114,116A,Question particle,Polar Questions,Vietnamese,,,Thompson 1965
115,117A,Topic,Predicative Possession,Vietnamese,,,Thompson 1965
116,118A,Verbal encoding,Predicative Adjectives,Vietnamese,,,Van Chinh 1970
117,119A,Different,Nominal and Locational Predication,Vietnamese,,,Van Chinh 1970
118,120A,Possible,Zero Copula for Predicate Nominals,Vietnamese,,,Van Chinh 1970
119,121A,Exceed,Comparative Constructions,Vietnamese,,,Jones and Thong 1960
120,122A,Gap,Relativization on Subjects,Vietnamese,,,Thompson 1987
121,124A,Subject is left implicit,'Want' Complement Subjects,Vietnamese,,,Nguyen 1997
122,125A,Balanced,Purpose Clauses,Vietnamese,,,Hung 1979
123,126A,Balanced,'When' Clauses,Vietnamese,,,Hung 1979
124,127A,Balanced,Reason Clauses,Vietnamese,,,Hung 1979
125,128A,Balanced,Utterance Complement Clauses,Vietnamese,,,Hung 1979
126,131A,Decimal,Numeral Bases,Vietnamese,,,Thompson 1991
127,136A,No M-T pronouns,M-T Pronouns,Vietnamese,,,Thompson 1965
128,136B,No m in first person singular,M in First Person Singular,Vietnamese,,,Thompson 1965
129,137A,No N-M pronouns,N-M Pronouns,Vietnamese,,,Thompson 1965
130,137B,m in second person singular,M in Second Person Singular,Vietnamese,,,Thompson 1965
131,138A,Words derived from Sinitic cha,Tea,Vietnamese,,,Malherbe and Rosenberg 1996
132,143A,NegV,Order of Negative Morpheme and Verb,Vietnamese,,,Thompson 1965
133,143E,NegV,Preverbal Negative Morphemes,Vietnamese,,,Thompson 1965
134,143F,None,Postverbal Negative Morphemes,Vietnamese,,,Thompson 1965
135,143G,None,Minor morphological means of signaling negation,Vietnamese,,,Thompson 1965
136,144A,SNegVO,"Position of Negative Word With Respect to Subject, Object, and Verb",Vietnamese,,,Vu'ong-Gia-Thuy 1975
137,144B,Immed preverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Vietnamese,,,Vu'ong-Gia-Thuy 1975
138,144D,SNegVO,The Position of Negative Morphemes in SVO Languages,Vietnamese,,,Vu'ong-Gia-Thuy 1975
139,144H,No NegSVO,NegSVO Order,Vietnamese,,,Vu'ong-Gia-Thuy 1975
140,144I,Word&NoDoubleNeg,SNegVO Order,Vietnamese,,,Vu'ong-Gia-Thuy 1975
141,144J,No SVNegO,SVNegO Order,Vietnamese,,,Vu'ong-Gia-Thuy 1975
142,144K,No SVONeg,SVONeg Order,Vietnamese,,,Vu'ong-Gia-Thuy 1975
