,ID,Name,Parameter,Language,Frequency,Confidence,References
63,95A,OV and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Usan,,,
64,97A,OV and NAdj,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Usan,,,
65,98A,Neutral,Alignment of Case Marking of Full Noun Phrases,Usan,,,Reesink 1987
66,99A,Neutral,Alignment of Case Marking of Pronouns,Usan,,,Reesink 1987
67,100A,Accusative,Alignment of Verbal Person Marking,Usan,,,Reesink 1987
68,101A,Subject affixes on verb,Expression of Pronominal Subjects,Usan,,,Reesink 1987
69,102A,Both the A and P arguments,Verbal Person Marking,Usan,,,Reesink 1987
70,103A,No zero realization,Third Person Zero of Verbal Person Marking,Usan,,,Reesink 1987
71,104A,P precedes A,Order of Person Markers on the Verb,Usan,,,Reesink 1987
72,105A,Secondary-object construction,Ditransitive Constructions: The Verb 'Give',Usan,,,Reesink 1987
73,107A,Absent,Passive Constructions,Usan,,,Reesink 1987
74,108A,No antipassive,Antipassive Constructions,Usan,,,Reesink 1987
75,108B,no antipassive,Productivity of the Antipassive Construction,Usan,,,Reesink 1987
76,109A,Benefactive object; both bases,Applicative Constructions,Usan,,,Reesink 1987
77,109B,No other roles (= Only benefactive),Other Roles of Applied Objects,Usan,,,
78,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Usan,,,Reesink 1987
79,112A,Negative particle,Negative Morphemes,Usan,,,Reesink 1987
80,113A,Both,Symmetric and Asymmetric Standard Negation,Usan,,,Reesink 1987
81,114A,A/Fin and A/NonReal,Subtypes of Asymmetric Standard Negation,Usan,,,Reesink 1987
82,116A,Interrogative intonation only,Polar Questions,Usan,,,Reesink 1987
83,117A,Topic,Predicative Possession,Usan,,,Reesink 1984
84,118A,Nonverbal encoding,Predicative Adjectives,Usan,,,Reesink 1984
85,119A,Identical,Nominal and Locational Predication,Usan,,,Reesink 1984
86,120A,Possible,Zero Copula for Predicate Nominals,Usan,,,Reesink 1984
87,122A,Non-reduction,Relativization on Subjects,Usan,,,Reesink 1987
88,123A,Non-reduction,Relativization on Obliques,Usan,,,Reesink 1987
89,136A,"M-T pronouns, paradigmatic",M-T Pronouns,Usan,,,Reesink 1987
90,136B,m in first person singular,M in First Person Singular,Usan,,,Reesink 1987
91,137A,No N-M pronouns,N-M Pronouns,Usan,,,Reesink 1987
92,137B,No m in second person singular,M in Second Person Singular,Usan,,,Reesink 1987
93,143A,NegV,Order of Negative Morpheme and Verb,Usan,,,Reesink 1987
94,143E,NegV,Preverbal Negative Morphemes,Usan,,,Reesink 1987
95,143F,None,Postverbal Negative Morphemes,Usan,,,Reesink 1987
96,143G,None,Minor morphological means of signaling negation,Usan,,,Reesink 1987
97,144A,SONegV,"Position of Negative Word With Respect to Subject, Object, and Verb",Usan,,,Reesink 1987
98,144B,Immed preverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Usan,,,Reesink 1987
99,144L,SONegV,The Position of Negative Morphemes in SOV Languages,Usan,,,Reesink 1987
100,144P,No NegSOV,NegSOV Order,Usan,,,Reesink 1987
101,144Q,No SNegOV,SNegOV Order,Usan,,,Reesink 1987
102,144R,Word&NoDoubleNeg,SONegV Order,Usan,,,Reesink 1987
103,144S,NoSOVNeg,SOVNeg Order,Usan,,,Reesink 1987
