,ID,Name,Parameter,Language,Frequency,Confidence,References
37,83A,OV,Order of Object and Verb,Tibetan (Standard Spoken),,,Denwood 1999
38,86A,Genitive-Noun,Order of Genitive and Noun,Tibetan (Standard Spoken),,,Denwood 1999
39,87A,Noun-Adjective,Order of Adjective and Noun,Tibetan (Standard Spoken),,,DeLancey 2003
40,88A,Noun-Demonstrative,Order of Demonstrative and Noun,Tibetan (Standard Spoken),,,DeLancey 2003
41,89A,Noun-Numeral,Order of Numeral and Noun,Tibetan (Standard Spoken),,,DeLancey 2003
42,90A,Relative clause-Noun,Order of Relative Clause and Noun,Tibetan (Standard Spoken),,,DeLancey 2003
43,90B,Relative clause-Noun (RelN) dominant,Prenominal relative clauses,Tibetan (Standard Spoken),,,DeLancey 2003
44,91A,Adjective-Degree word,Order of Degree Word and Adjective,Tibetan (Standard Spoken),,,Denwood 1999
45,92A,Final,Position of Polar Question Particles,Tibetan (Standard Spoken),,,DeLancey 2003
46,94A,Final subordinator word,Order of Adverbial Subordinator and Clause,Tibetan (Standard Spoken),,,Denwood 1999
47,96A,OV and RelN,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Tibetan (Standard Spoken),,,
48,97A,OV and NAdj,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Tibetan (Standard Spoken),,,
49,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Tibetan (Standard Spoken),,,Denwood 1999
50,110A,Purposive but no sequential,Periphrastic Causative Constructions,Tibetan (Standard Spoken),,,Denwood 1999
51,111A,Neither,Nonperiphrastic Causative Constructions,Tibetan (Standard Spoken),,,Denwood 1999
52,112A,Negative affix,Negative Morphemes,Tibetan (Standard Spoken),,,DeLancey 2003
53,113A,Both,Symmetric and Asymmetric Standard Negation,Tibetan (Standard Spoken),,,Denwood 1999
54,114A,A/Cat,Subtypes of Asymmetric Standard Negation,Tibetan (Standard Spoken),,,Denwood 1999
55,116A,Question particle,Polar Questions,Tibetan (Standard Spoken),,,DeLancey 2003
56,124A,Subject is left implicit,'Want' Complement Subjects,Tibetan (Standard Spoken),,,Denwood 1999
57,129A,Identical,Hand and Arm,Tibetan (Standard Spoken),,,Bell 1965
58,130A,Different,Finger and Hand,Tibetan (Standard Spoken),,,Bell 1965
59,136A,No M-T pronouns,M-T Pronouns,Tibetan (Standard Spoken),,,Denwood 1999
60,136B,No m in first person singular,M in First Person Singular,Tibetan (Standard Spoken),,,Denwood 1999
61,137A,No N-M pronouns,N-M Pronouns,Tibetan (Standard Spoken),,,Denwood 1999
62,137B,No m in second person singular,M in Second Person Singular,Tibetan (Standard Spoken),,,Denwood 1999
63,138A,Words derived from Sinitic cha,Tea,Tibetan (Standard Spoken),,,Malherbe and Rosenberg 1996
64,143A,[Neg-V],Order of Negative Morpheme and Verb,Tibetan (Standard Spoken),,,DeLancey 2003
65,143E,[Neg-V],Preverbal Negative Morphemes,Tibetan (Standard Spoken),,,DeLancey 2003
66,143F,None,Postverbal Negative Morphemes,Tibetan (Standard Spoken),,,DeLancey 2003
67,143G,None,Minor morphological means of signaling negation,Tibetan (Standard Spoken),,,DeLancey 2003
68,144A,MorphNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Tibetan (Standard Spoken),,,DeLancey 2003
69,144L,SO[Neg-V],The Position of Negative Morphemes in SOV Languages,Tibetan (Standard Spoken),,,DeLancey 2003
70,144P,No NegSOV,NegSOV Order,Tibetan (Standard Spoken),,,DeLancey 2003
71,144Q,No SNegOV,SNegOV Order,Tibetan (Standard Spoken),,,DeLancey 2003
72,144R,Prefix&NoDoubleNeg,SONegV Order,Tibetan (Standard Spoken),,,DeLancey 2003
73,144S,NoSOVNeg,SOVNeg Order,Tibetan (Standard Spoken),,,DeLancey 2003
