,ID,Name,Parameter,Language,Frequency,Confidence,References
62,96A,VO and NRel,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Tsimshian (Coast),,,
63,97A,VO and AdjN,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Tsimshian (Coast),,,
64,98A,Ergative - absolutive,Alignment of Case Marking of Full Noun Phrases,Tsimshian (Coast),,,Mulder 1994
65,99A,Neutral,Alignment of Case Marking of Pronouns,Tsimshian (Coast),,,Mulder 1994
66,100A,Split,Alignment of Verbal Person Marking,Tsimshian (Coast),,,Mulder 1994
67,101A,Subject pronouns in different position,Expression of Pronominal Subjects,Tsimshian (Coast),,,Mulder 1994
68,102A,Both the A and P arguments,Verbal Person Marking,Tsimshian (Coast),,,Boas 1911c
69,103A,No zero realization,Third Person Zero of Verbal Person Marking,Tsimshian (Coast),,,Boas 1911c
70,104A,P precedes A,Order of Person Markers on the Verb,Tsimshian (Coast),,,Boas 1911c
71,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Tsimshian (Coast),,,Mulder 1994
72,107A,Absent,Passive Constructions,Tsimshian (Coast),,,Mulder 1994
73,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Tsimshian (Coast),,,Dunn 1979
74,112A,Double negation,Negative Morphemes,Tsimshian (Coast),,,Dunn 1979
75,113A,Both,Symmetric and Asymmetric Standard Negation,Tsimshian (Coast),,,Dunn 1979
76,114A,A/NonReal,Subtypes of Asymmetric Standard Negation,Tsimshian (Coast),,,Dunn 1979
77,116A,Interrogative intonation only,Polar Questions,Tsimshian (Coast),,,Dunn 1979
78,124A,Subject is expressed overtly,'Want' Complement Subjects,Tsimshian (Coast),,,Mulder 1994
79,129A,Different,Hand and Arm,Tsimshian (Coast),,,Dunn 1995
80,130A,Different,Finger and Hand,Tsimshian (Coast),,,Dunn 1995
81,143A,ObligDoubleNeg,Order of Negative Morpheme and Verb,Tsimshian (Coast),,,Dunn 1979
82,143B,NegNegV,Obligatory Double Negation,Tsimshian (Coast),,,Dunn 1979
83,143E,NegV,Preverbal Negative Morphemes,Tsimshian (Coast),,,Dunn 1979
84,143F,None,Postverbal Negative Morphemes,Tsimshian (Coast),,,Dunn 1979
85,143G,None,Minor morphological means of signaling negation,Tsimshian (Coast),,,Dunn 1979
86,144A,ObligDoubleNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Tsimshian (Coast),,,Dunn 1979
87,144T,ObligDoubleNeg,The Position of Negative Morphemes in Verb-Initial Languages,Tsimshian (Coast),,,Dunn 1979
88,144U,NegNegVSO,Double negation in verb-initial languages,Tsimshian (Coast),,,Dunn 1979
89,144V,"Separate word, no double negation  Word&NoDoubleNeg",Verb-Initial with Preverbal Negative,Tsimshian (Coast),,,Dunn 1979
90,144W,None,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Tsimshian (Coast),,,Dunn 1979
91,144X,No clause-final neg,Verb-Initial with Clause-Final Negative,Tsimshian (Coast),,,Dunn 1979
