,ID,Name,Parameter,Language,Frequency,Confidence,References
62,84A,VOX,"Order of Object, Oblique, and Verb",Semelai,,,Kruspe 1999
63,85A,Prepositions,Order of Adposition and Noun Phrase,Semelai,,,Kruspe 1999
64,86A,Noun-Genitive,Order of Genitive and Noun,Semelai,,,Kruspe 1999
65,87A,Noun-Adjective,Order of Adjective and Noun,Semelai,,,Kruspe 1999
66,88A,Noun-Demonstrative,Order of Demonstrative and Noun,Semelai,,,Kruspe 1999
67,89A,Numeral-Noun,Order of Numeral and Noun,Semelai,,,Kruspe 1999
68,90A,Noun-Relative clause,Order of Relative Clause and Noun,Semelai,,,Kruspe 1999
69,90C,Noun-Relative clause (NRel) dominant,Postnominal relative clauses,Semelai,,,Kruspe 1999
70,92A,No question particle,Position of Polar Question Particles,Semelai,,,Kruspe 1999
71,93A,Initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Semelai,,,Kruspe 1999
72,95A,VO and Prepositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Semelai,,,
73,96A,VO and NRel,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Semelai,,,
74,97A,VO and NAdj,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Semelai,,,
75,98A,Tripartite,Alignment of Case Marking of Full Noun Phrases,Semelai,,,Kruspe 2004
76,99A,Tripartite,Alignment of Case Marking of Pronouns,Semelai,,,Kruspe 2004
77,100A,Split,Alignment of Verbal Person Marking,Semelai,,,Kruspe 2004
78,101A,Subject affixes on verb,Expression of Pronominal Subjects,Semelai,,,Kruspe 1999
79,102A,Only the A argument,Verbal Person Marking,Semelai,,,Kruspe 2004
80,103A,No zero realization,Third Person Zero of Verbal Person Marking,Semelai,,,Kruspe 2004
81,104A,A and P do not or do not both occur on the verb,Order of Person Markers on the Verb,Semelai,,,Kruspe 2004
82,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Semelai,,,Kruspe 1999
83,107A,Present,Passive Constructions,Semelai,,,Kruspe 2004
84,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Semelai,,,
85,112A,Negative particle,Negative Morphemes,Semelai,,,Kruspe 1999
86,113A,Both,Symmetric and Asymmetric Standard Negation,Semelai,,,Kruspe 1999
87,114A,A/Cat,Subtypes of Asymmetric Standard Negation,Semelai,,,Kruspe 1999
88,116A,Interrogative intonation only,Polar Questions,Semelai,,,Kruspe 1999
89,125A,Balanced,Purpose Clauses,Semelai,,,Kruspe 1999
90,126A,Balanced,'When' Clauses,Semelai,,,Kruspe 1999
91,127A,Balanced,Reason Clauses,Semelai,,,Kruspe 1999
92,128A,Balanced,Utterance Complement Clauses,Semelai,,,Kruspe 1999
93,142A,Other or none,Para-Linguistic Usages of Clicks,Semelai,,,
94,143A,NegV,Order of Negative Morpheme and Verb,Semelai,,,Kruspe 1999
95,143E,NegV,Preverbal Negative Morphemes,Semelai,,,Kruspe 1999
96,143F,None,Postverbal Negative Morphemes,Semelai,,,Kruspe 1999
97,143G,None,Minor morphological means of signaling negation,Semelai,,,Kruspe 1999
98,144A,More than one position,"Position of Negative Word With Respect to Subject, Object, and Verb",Semelai,,,Kruspe 1999
99,144B,Immed preverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Semelai,,,Kruspe 1999
100,144T,NegVSO/NegVOS,The Position of Negative Morphemes in Verb-Initial Languages,Semelai,,,Kruspe 1999
101,144V,"Separate word, no double negation  Word&NoDoubleNeg",Verb-Initial with Preverbal Negative,Semelai,,,Kruspe 1999
102,144W,None,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Semelai,,,Kruspe 1999
103,144X,No clause-final neg,Verb-Initial with Clause-Final Negative,Semelai,,,Kruspe 1999
