,ID,Name,Parameter,Language,Frequency,Confidence,References
109,108B,no antipassive,Productivity of the Antipassive Construction,Supyire,,,Carlson 1994
110,109A,No applicative construction,Applicative Constructions,Supyire,,,Carlson 1994
111,109B,No applicative construction,Other Roles of Applied Objects,Supyire,,,
112,110A,Both,Periphrastic Causative Constructions,Supyire,,,Carlson 1994
113,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Supyire,,,Carlson 1994
114,112A,Negative particle,Negative Morphemes,Supyire,,,Carlson 1994
115,113A,Both,Symmetric and Asymmetric Standard Negation,Supyire,,,Carlson 1994
116,114A,A/Fin and A/Cat,Subtypes of Asymmetric Standard Negation,Supyire,,,Carlson 1994
117,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Supyire,,,Carlson 1994
118,116A,Question particle,Polar Questions,Supyire,,,Carlson 1994
119,117A,Conjunctional,Predicative Possession,Supyire,,,Carlson 1994
120,118A,Mixed,Predicative Adjectives,Supyire,,,Carlson 1994
121,119A,Different,Nominal and Locational Predication,Supyire,,,Carlson 1994
122,120A,Impossible,Zero Copula for Predicate Nominals,Supyire,,,Carlson 1994
123,122A,Non-reduction,Relativization on Subjects,Supyire,,,Carlson 1994
124,123A,Non-reduction,Relativization on Obliques,Supyire,,,Carlson 1994
125,124A,Subject is left implicit,'Want' Complement Subjects,Supyire,,,Carlson 1994
126,125A,Balanced/deranked,Purpose Clauses,Supyire,,,Carlson 1994
127,126A,Balanced/deranked,'When' Clauses,Supyire,,,Carlson 1994
128,127A,Balanced,Reason Clauses,Supyire,,,Carlson 1994
129,128A,Balanced,Utterance Complement Clauses,Supyire,,,Carlson 1994
130,131A,Other base,Numeral Bases,Supyire,,,Carlson 1994
131,136A,No M-T pronouns,M-T Pronouns,Supyire,,,Carlson 1994
132,136B,m in first person singular,M in First Person Singular,Supyire,,,Carlson 1994
133,137A,"N-M pronouns, paradigmatic",N-M Pronouns,Supyire,,,Carlson 1994
134,137B,m in second person singular,M in Second Person Singular,Supyire,,,Carlson 1994
135,143A,OptDoubleNeg,Order of Negative Morpheme and Verb,Supyire,,,Carlson 1994
136,143C,(Neg)VNeg,Optional Double Negation,Supyire,,,Carlson 1994
137,143E,NegV,Preverbal Negative Morphemes,Supyire,,,Carlson 1994
138,143F,VNeg,Postverbal Negative Morphemes,Supyire,,,Carlson 1994
139,143G,None,Minor morphological means of signaling negation,Supyire,,,Carlson 1994
140,144A,OptDoubleNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Supyire,,,Carlson 1994
141,144B,Immed postverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Supyire,,,Carlson 1994
142,144L,OptDoubleNeg,The Position of Negative Morphemes in SOV Languages,Supyire,,,Carlson 1994
143,144O,S(Neg)OVNeg,Optional Double Negation in SOV languages,Supyire,,,Carlson 1994
144,144P,No NegSOV,NegSOV Order,Supyire,,,Carlson 1994
145,144Q,OnlyWithAnotherNeg,SNegOV Order,Supyire,,,Carlson 1994
146,144R,No SONegV,SONegV Order,Supyire,,,Carlson 1994
147,144S,Word&OptDoubleNeg,SOVNeg Order,Supyire,,,Carlson 1994
